Datum,Area,Area_glatt,Vol_calc,Volume,WD,WD_calc,WD_calc_smooth
2017-09-22,,,,10230.121422168471,3.6200833333333335,,
2017-09-23,,,,10106.916111864997,3.5994999999999995,,
2017-09-24,,,,9926.789005513894,3.5691666666666677,,
2017-09-25,,,,9691.392978885142,3.529083333333334,,
2017-09-26,7260.0,7042.0,9697.260958763443,9387.60549453514,3.4765833333333336,3.5384066693946274,3.5300887671896954
2017-09-27,,,,9013.921965346253,3.41075,,
2017-09-28,,,,8582.083790087223,3.3328333333333333,,
2017-09-29,,,,8082.337696,3.24,,
2017-09-30,,,,7573.050336087223,3.1421666666666668,,
2017-10-01,,,,7054.084132906251,3.0387500000000003,,
2017-10-02,,,,6491.367144807224,2.9218333333333337,,
2017-10-03,,,,5894.835868055559,2.7916666666666674,,
2017-10-04,,,,5257.36655539625,2.64425,,
2017-10-05,,,,4590.907943860001,2.479,,
2017-10-06,3051.0,2873.0,3936.922015675843,3896.0275625218046,2.2914166666666667,2.29798837051964,2.3029674179656356
2017-10-07,,,,3228.6703835405547,2.091833333333333,,
2017-10-08,,,,2965.483571895556,2.006333333333333,,
2017-10-09,,,,2868.0347127849986,1.9735,,
2017-10-10,,,,2843.1340884999986,1.965,,
2017-10-11,2861.0,2737.0,3938.1333256586627,2838.267396222221,1.9633333333333327,2.297317306328333,2.3033084887229482
2017-10-12,,,,2827.336258878473,1.9595833333333332,,
2017-10-13,,,,2815.463258665,1.9555,,
2017-10-14,,,,2810.867799521805,1.9539166666666663,,
2017-10-15,,,,2812.318492605139,1.9544166666666667,,
2017-10-16,3132.0,3013.0,3946.744061642095,2800.9671948649993,1.9505,2.2999734681247475,2.3057312730932185
2017-10-17,,,,2797.1094435138893,1.9491666666666667,,
2017-10-18,,,,2795.4227187218053,1.9485833333333331,,
2017-10-19,,,,2789.163290871806,1.946416666666667,,
2017-10-20,,,,2784.594624140557,1.9448333333333336,,
2017-10-21,3177.0,3048.0,3950.9390336712654,2780.5451304359185,1.9434285714285715,2.3015102941498866,2.3069104901943547
2017-10-26,3051.0,2945.0,3940.5795336601,,,2.29798837051964,2.3039970860053
2017-10-31,2969.0,2758.0,3937.2485129206657,,,2.297009377176701,2.3030593563966364
2018-06-18,18983.0,18741.0,108794.24439285023,,,11.179373147996206,11.176654067983096
2018-07-13,18820.0,18560.0,107375.86325564199,,,11.1115818055484,11.105792187409458
2018-07-23,19472.0,19181.0,111958.77757090752,,,11.36566860264622,11.333098326432015
2018-07-28,17462.0,17200.0,94956.62167025924,,,10.447423088827945,10.464049680586749
2018-08-17,17562.0,17318.0,96136.582473966,,,10.50189688034259,10.526770052713724
2018-09-26,17897.0,17671.0,99564.98721309577,,,10.678300962076863,10.706840993601444
2018-10-11,17136.0,16904.0,91931.16538720096,,,10.26432828929878,10.301418131358673
2018-10-21,15588.0,15271.0,74166.0656321113,,,9.295356307191712,9.286642118514953
2018-10-26,15362.0,15079.0,72024.9682625927,,,9.142419036205665,9.156404180070432
2018-11-15,18899.0,18638.0,107995.00425909432,105275.72,11.0,11.144782875909893,11.136781779834383
2019-06-13,17824.0,17605.0,98936.30274065015,,,10.640677862606967,10.674056680744984
2019-06-28,18069.0,17739.0,100206.4148809125,,,10.765088646588122,10.740182739649727
2019-07-23,17145.0,16865.0,91526.12845976122,,,10.26949302281094,10.279442492153732
2019-08-27,15009.0,14718.0,68006.1365724946,,,8.898871115136021,8.906567977365253
2019-09-16,14285.0,13974.0,59832.237849783174,,,8.384306509569436,8.374322615352456
2019-09-21,14221.0,13970.0,59788.92315708142,,,8.338003001918016,8.371407549640496
2019-10-11,12429.0,12162.0,41406.07830568411,,,7.010916260294563,7.019416305003222
2019-10-16,11877.0,11491.0,35387.33926425135,,,6.598686714217626,6.512149767681175
2019-10-26,11026.0,10689.0,28897.486408595785,,,5.970350799950397,5.913156797976402
2019-10-31,11316.0,10909.0,30597.923290500654,,,6.183001641419888,6.076212753174674
2020-06-22,18241.0,17999.0,102596.54596539012,,,10.84919981638114,10.863487798951512
2020-06-27,22731.0,22453.0,118646.76261000641,,,11.823234021302856,11.656581675865455
